Gene_ID	Harringtonine_Control_rep1	Harringtonine_Control_rep2	Harringtonine_Control_rep3	Harringtonine_Treated_rep1	Harringtonine_Treated_rep2	Harringtonine_Treated_rep3
ENSG00000253526.1	0	0	0	0	0	0
ENSG00000253527.1	0	0	0	0	0	0
ENSG00000253528.2	0	0	0	0	0	0
ENSG00000253530.2	0	0	0	0	0	0
ENSG00000253532.1	9	0	0	0	0	0
ENSG00000253534.1	0	0	0	0	0	0
ENSG00000253535.5	0	0	0	0	0	0
ENSG00000253536.1	0	0	0	0	0	0
ENSG00000253537.3	6	18	9	3	8	21
ENSG00000253538.1	0	0	0	0	0	0
ENSG00000253539.1	1	1	2	0	0	0
ENSG00000253540.8	0	0	0	0	0	0
ENSG00000253541.1	0	0	0	0	0	0
ENSG00000253542.7	0	0	0	0	0	0
ENSG00000253543.1	0	0	0	0	0	0
ENSG00000253544.1	0	0	0	0	0	0
ENSG00000253545.1	0	0	0	0	0	0
ENSG00000253546.1	0	0	0	0	0	0
ENSG00000253547.2	0	0	0	0	0	0
ENSG00000253548.1	0	0	0	0	0	0
ENSG00000253549.6	3	0	0	0	0	1
ENSG00000253550.1	0	0	0	0	0	0
ENSG00000253551.1	0	0	0	0	0	0
ENSG00000253552.8	0	0	1	4	1	0
ENSG00000253553.9	2	2	3	4	5	3
ENSG00000253554.7	0	1	0	0	0	0
ENSG00000253555.1	0	0	0	0	0	0
ENSG00000253556.1	0	0	0	0	0	0
ENSG00000253557.6	0	0	0	0	0	0
ENSG00000253558.2	0	0	1	0	1	0
ENSG00000253559.1	9	3	7	7	2	5
ENSG00000253560.1	0	0	0	0	0	0
ENSG00000253561.1	0	0	0	0	0	0
ENSG00000253562.1	0	0	0	0	0	0
ENSG00000253563.2	0	0	0	0	0	0
ENSG00000253564.1	0	0	0	1	2	0
ENSG00000253567.1	0	0	0	0	0	0
ENSG00000253568.1	0	0	0	0	0	0
ENSG00000253569.1	0	0	0	0	0	0
ENSG00000253570.1	0	1	0	2	3	0
ENSG00000253571.1	0	0	0	0	0	0
ENSG00000253572.2	0	1	0	0	0	0
ENSG00000253573.2	0	0	0	0	0	0
ENSG00000253574.5	0	0	0	0	0	0
ENSG00000253576.1	0	0	0	0	0	0
ENSG00000253577.2	0	0	0	0	0	0
ENSG00000253578.1	0	0	0	0	0	0
ENSG00000253579.1	0	0	0	0	0	0
ENSG00000253580.1	0	0	0	0	0	0
ENSG00000253581.1	0	0	0	0	0	0
ENSG00000253582.1	0	2	0	2	0	0
ENSG00000253583.1	0	0	0	0	0	0
ENSG00000253584.1	0	0	0	0	0	0
ENSG00000253585.1	0	0	0	0	0	0
ENSG00000253586.1	0	0	0	0	0	0
ENSG00000253587.2	0	0	0	0	0	0
ENSG00000253590.1	0	0	0	0	0	0
ENSG00000253591.2	0	0	0	0	0	0
ENSG00000253592.1	0	0	0	0	0	0
ENSG00000253593.2	1	1	0	1	1	1
ENSG00000253595.6	0	0	0	0	0	0
ENSG00000253596.1	1	3	0	0	4	0
ENSG00000253598.3	6	2	3	1	6	4
ENSG00000253600.1	0	0	0	0	0	0
ENSG00000253602.2	0	0	0	1	0	0
ENSG00000253603.1	0	0	0	0	0	4
ENSG00000253604.1	0	0	0	0	0	0
ENSG00000253605.1	0	0	0	0	0	0
ENSG00000253606.2	1	0	3	1	0	1
ENSG00000253607.1	0	0	0	0	0	0
ENSG00000253608.2	0	0	0	0	0	0
ENSG00000253610.1	0	0	0	0	0	0
ENSG00000253611.1	0	0	0	0	0	0
ENSG00000253612.1	0	0	0	0	0	0
ENSG00000253613.2	0	0	0	0	0	0
ENSG00000253614.1	0	0	0	0	0	0
ENSG00000253615.1	0	0	0	0	0	0
ENSG00000253616.5	0	0	0	0	0	0
ENSG00000253617.2	0	0	0	0	0	0
ENSG00000253618.1	2	0	0	0	0	0
ENSG00000253619.1	0	0	0	0	0	0
ENSG00000253620.2	0	0	0	0	0	0
ENSG00000253621.1	0	0	0	0	0	0
ENSG00000253622.1	0	0	0	0	0	0
ENSG00000253623.1	0	0	0	0	0	0
ENSG00000253625.1	0	0	0	0	0	0
ENSG00000253626.4	16	31	19	23	17	31
ENSG00000253627.1	0	0	0	0	0	0
ENSG00000253628.2	0	0	0	2	0	0
ENSG00000253629.1	0	0	0	0	0	0
ENSG00000253630.1	0	0	0	0	0	0
ENSG00000253631.1	0	0	0	0	0	0
ENSG00000253632.1	0	0	0	0	1	0
ENSG00000253633.2	0	0	0	0	0	1
ENSG00000253634.3	0	0	0	0	0	0
ENSG00000253635.1	0	0	0	0	0	0
ENSG00000253636.1	5	3	5	3	0	2
ENSG00000253637.1	0	0	0	0	0	0
ENSG00000253638.1	0	0	0	0	0	0
ENSG00000253639.1	0	0	0	0	0	0
ENSG00000253641.6	1	2	0	1	0	0
ENSG00000253642.6	0	0	0	0	0	0
ENSG00000253643.6	0	0	0	0	0	0
ENSG00000253644.2	0	0	0	0	0	0
ENSG00000253645.1	1	1	1	0	0	0
ENSG00000253646.1	0	0	0	0	0	0
ENSG00000253647.1	0	0	0	0	0	0
ENSG00000253648.1	0	0	0	0	0	0
ENSG00000253649.5	1	2	0	7	0	3
ENSG00000253650.1	0	0	0	0	0	0
ENSG00000253651.1	0	0	0	0	0	0
ENSG00000253652.1	0	0	0	0	0	0
ENSG00000253653.1	4	0	0	0	0	0
ENSG00000253654.2	0	0	0	0	0	0
ENSG00000253655.2	0	0	0	0	0	0
ENSG00000253656.1	0	0	0	0	0	0
ENSG00000253657.1	0	0	0	0	0	0
ENSG00000253658.6	0	0	0	0	0	0
ENSG00000253659.2	0	0	0	0	0	0
ENSG00000253660.1	0	0	0	0	0	0
ENSG00000253661.3	0	0	0	0	0	0
ENSG00000253663.1	0	0	0	0	0	0
ENSG00000253664.1	0	0	0	0	0	0
ENSG00000253665.1	0	0	0	0	0	0
ENSG00000253666.4	0	0	0	0	1	0
ENSG00000253667.2	0	0	1	0	0	0
ENSG00000253668.1	0	0	0	0	0	0
ENSG00000253669.4	39	43	44	40	31	41
ENSG00000253670.1	0	0	0	0	0	0
ENSG00000253671.3	40	57	47	45	43	39
ENSG00000253672.1	0	0	0	0	0	0
ENSG00000253673.1	0	0	0	0	0	0
ENSG00000253674.1	0	0	0	0	0	0
ENSG00000253675.1	0	0	0	0	0	0
ENSG00000253676.1	2	1	1	1	1	1
ENSG00000253677.1	0	0	0	0	0	0
ENSG00000253678.3	0	0	0	0	0	0
ENSG00000253679.1	0	0	0	0	1	0
ENSG00000253680.1	0	0	0	0	0	0
ENSG00000253681.1	0	0	0	0	0	0
ENSG00000253682.2	0	0	0	0	0	0
ENSG00000253683.1	28	15	11	11	7	12
ENSG00000253684.1	0	0	0	0	0	0
ENSG00000253685.1	0	0	0	0	0	0
ENSG00000253686.2	0	1	1	1	0	1
ENSG00000253687.1	0	0	0	0	0	0
ENSG00000253688.2	0	0	0	0	0	0
ENSG00000253690.1	3	1	0	1	1	0
ENSG00000253691.2	0	0	0	0	0	0
ENSG00000253692.3	0	0	0	0	0	0
ENSG00000253693.1	0	0	0	0	0	0
ENSG00000253695.2	7	6	23	7	11	19
ENSG00000253696.2	0	0	0	0	0	0
ENSG00000253697.1	0	0	0	0	0	0
ENSG00000253698.1	0	0	0	0	0	0
ENSG00000253699.1	0	0	0	0	0	0
ENSG00000253702.1	0	0	0	0	0	0
ENSG00000253703.2	0	0	0	0	0	0
ENSG00000253704.4	19	20	15	13	18	23
ENSG00000253706.5	0	0	0	0	0	0
ENSG00000253707.1	0	0	0	0	0	0
ENSG00000253708.1	0	0	0	0	0	0
ENSG00000253709.1	0	0	0	0	0	0
ENSG00000253710.5	117	193	103	114	81	107
ENSG00000253711.1	0	0	0	0	0	0
ENSG00000253712.1	0	1	0	0	0	0
ENSG00000253713.1	0	0	0	0	0	0
ENSG00000253714.1	0	0	0	0	0	0
ENSG00000253715.1	0	0	0	0	0	0
ENSG00000253716.8	215	200	239	210	202	244
ENSG00000253717.1	0	0	0	0	0	0
ENSG00000253719.4	2097	3129	2350	2012	2176	2200
ENSG00000253720.2	0	0	0	0	0	0
ENSG00000253721.1	0	1	0	0	0	0
ENSG00000253722.1	3	1	1	0	0	1
ENSG00000253723.1	0	0	0	0	0	0
ENSG00000253725.1	0	0	0	0	0	0
ENSG00000253726.1	0	0	0	0	0	0
ENSG00000253728.5	0	0	0	0	0	0
ENSG00000253729.9	8136	13218	9041	8373	8218	9183
ENSG00000253730.1	0	2	0	0	0	2
ENSG00000253731.3	16	30	17	23	19	18
ENSG00000253732.1	0	0	0	0	0	0
ENSG00000253733.3	0	0	0	0	0	0
ENSG00000253734.2	0	0	0	1	0	1
ENSG00000253735.1	0	0	0	0	0	0
ENSG00000253736.5	2	4	0	1	2	0
ENSG00000253737.1	1	0	0	0	2	0
ENSG00000253738.3	2154	2235	2193	1876	2128	2023
ENSG00000253739.1	0	0	0	0	0	0
ENSG00000253740.5	0	0	0	0	0	0
ENSG00000253741.4	102	88	110	106	127	90
ENSG00000253742.1	0	0	0	0	0	0
ENSG00000253743.1	0	0	0	1	0	0
ENSG00000253744.1	0	0	1	0	0	0
ENSG00000253745.2	0	0	0	0	0	0
ENSG00000253746.1	1	0	0	0	0	0
ENSG00000253747.1	0	0	0	0	0	0
ENSG00000253748.2	0	0	0	0	0	0
ENSG00000253749.1	0	0	0	0	0	0
ENSG00000253750.1	0	0	0	0	0	0
ENSG00000253752.1	0	0	0	0	0	0
ENSG00000253754.1	0	0	0	0	0	0
ENSG00000253755.1	0	0	0	0	0	0
ENSG00000253756.1	0	0	0	0	0	0
ENSG00000253759.1	0	0	0	0	0	0
ENSG00000253760.1	0	0	0	1	0	0
ENSG00000253762.2	0	0	0	0	0	0
ENSG00000253763.1	0	0	0	0	0	0
ENSG00000253764.4	0	0	0	0	1	0
ENSG00000253765.1	0	0	0	0	0	0
ENSG00000253766.1	0	0	0	0	0	0
ENSG00000253767.3	5	2	12	2	6	16
ENSG00000253768.1	0	0	0	0	0	0
ENSG00000253770.1	0	0	0	0	0	0
ENSG00000253771.9	0	0	0	0	0	0
ENSG00000253772.1	0	0	0	0	0	0
ENSG00000253773.5	12	18	15	23	31	25
ENSG00000253774.1	0	0	0	0	0	0
ENSG00000253775.2	0	0	0	0	0	0
ENSG00000253776.1	0	0	0	0	0	0
ENSG00000253777.1	0	0	0	0	0	0
ENSG00000253778.1	0	0	0	0	0	0
ENSG00000253779.1	0	0	0	0	0	0
ENSG00000253780.1	0	0	0	0	0	0
ENSG00000253781.1	0	0	0	0	0	0
ENSG00000253782.2	0	0	0	0	0	0
ENSG00000253783.1	0	0	0	0	0	0
ENSG00000253784.1	0	0	0	1	0	0
ENSG00000253785.1	12	9	5	13	11	7
ENSG00000253786.1	0	0	0	0	0	0
ENSG00000253787.1	0	0	0	0	0	0
ENSG00000253789.1	0	0	0	0	0	0
ENSG00000253790.1	0	0	0	0	0	0
ENSG00000253792.1	0	0	0	0	0	0
ENSG00000253793.1	0	0	0	0	0	0
ENSG00000253794.1	0	0	0	0	0	0
ENSG00000253795.1	0	0	0	0	0	0
ENSG00000253796.4	0	0	0	0	0	0
ENSG00000253797.2	0	0	0	0	0	0
ENSG00000253798.3	0	0	0	0	0	0
ENSG00000253799.1	2	1	2	5	2	5
ENSG00000253800.1	0	0	0	0	0	0
ENSG00000253801.2	0	0	0	0	0	0
ENSG00000253802.2	0	0	0	0	0	0
ENSG00000253803.1	0	0	0	0	0	0
ENSG00000253805.1	0	0	0	0	0	0
ENSG00000253806.1	1	3	0	1	0	0
ENSG00000253807.6	0	0	0	0	0	0
ENSG00000253808.1	0	0	0	0	0	0
ENSG00000253809.1	0	0	0	0	0	0
ENSG00000253810.1	0	0	0	0	0	0
ENSG00000253811.1	0	0	0	0	0	0
ENSG00000253813.1	0	0	0	0	0	0
ENSG00000253814.1	0	0	0	0	0	0
ENSG00000253816.3	9	22	29	22	19	22
ENSG00000253817.1	0	0	0	0	0	0
ENSG00000253818.1	0	0	0	0	0	0
ENSG00000253819.3	0	0	0	0	1	3
ENSG00000253820.1	0	0	0	0	0	0
ENSG00000253821.2	0	0	0	0	0	0
ENSG00000253822.1	0	0	0	0	0	0
ENSG00000253823.1	0	0	0	0	0	0
ENSG00000253824.2	0	1	0	1	0	2
ENSG00000253825.1	0	0	0	0	0	0
ENSG00000253826.1	0	0	0	0	0	0
ENSG00000253828.3	0	0	0	0	0	0
ENSG00000253829.1	0	0	0	0	0	0
ENSG00000253831.3	0	0	0	0	0	0
ENSG00000253832.1	0	0	0	0	0	0
ENSG00000253833.1	0	2	0	4	0	2
ENSG00000253834.1	0	0	0	0	0	0
ENSG00000253836.1	0	0	0	0	0	0
ENSG00000253837.1	0	0	0	0	0	0
ENSG00000253838.1	0	0	0	0	0	0
ENSG00000253840.1	0	0	0	0	0	0
ENSG00000253841.1	0	0	0	0	0	0
ENSG00000253842.2	0	0	0	0	0	0
ENSG00000253843.1	0	0	0	0	0	0
ENSG00000253844.2	2	1	3	1	0	1
ENSG00000253845.1	0	0	0	0	0	0
ENSG00000253846.3	2	9	8	3	3	4
ENSG00000253848.1	2	0	0	1	1	0
ENSG00000253849.1	0	0	0	0	0	0
ENSG00000253851.1	0	0	0	0	0	0
ENSG00000253852.1	0	0	0	0	0	0
ENSG00000253853.3	0	0	0	0	0	0
ENSG00000253854.1	1	0	1	2	0	0
ENSG00000253855.1	0	0	0	0	0	0
ENSG00000253857.2	0	0	0	0	0	0
ENSG00000253858.1	0	0	0	0	0	0
ENSG00000253859.2	0	0	0	0	0	0
ENSG00000253860.1	0	0	0	0	0	0
ENSG00000253861.1	0	0	0	0	0	0
ENSG00000253862.1	0	0	0	0	0	0
ENSG00000253865.1	0	0	0	0	0	1
ENSG00000253866.1	0	0	0	0	0	0
ENSG00000253868.4	0	0	0	0	0	0
ENSG00000253869.1	0	0	0	1	0	1
ENSG00000253870.1	0	0	0	0	0	0
ENSG00000253871.2	0	0	0	0	0	0
ENSG00000253872.1	0	0	0	0	0	0
ENSG00000253873.6	5	7	2	1	4	4
ENSG00000253874.1	0	0	0	0	0	0
ENSG00000253875.2	0	0	0	0	0	0
ENSG00000253877.6	0	0	0	0	1	0
ENSG00000253879.2	0	0	0	0	0	0
ENSG00000253880.1	0	0	0	0	0	0
ENSG00000253881.1	0	0	0	0	0	0
ENSG00000253882.9	0	0	0	0	0	0
ENSG00000253883.1	0	0	0	0	0	0
ENSG00000253884.1	0	0	0	0	0	0
ENSG00000253885.1	0	0	0	0	0	0
ENSG00000253886.1	0	0	0	0	0	0
ENSG00000253887.1	0	0	0	0	0	0
ENSG00000253888.2	0	0	0	0	0	0
ENSG00000253889.1	0	0	0	0	0	0
ENSG00000253891.2	0	0	0	0	0	0
ENSG00000253892.1	0	0	0	0	0	0
ENSG00000253893.2	0	0	0	0	3	0
ENSG00000253894.2	0	0	0	0	0	0
ENSG00000253895.1	0	0	0	0	0	0
ENSG00000253896.3	0	0	0	0	0	0
ENSG00000253897.3	0	0	0	0	0	0
ENSG00000253898.1	0	0	0	0	2	0
ENSG00000253899.1	0	3	0	1	0	1
ENSG00000253900.1	0	0	0	0	0	0
ENSG00000253901.1	0	0	0	0	0	0
ENSG00000253903.2	0	0	0	0	0	0
ENSG00000253906.1	0	0	0	0	0	0
ENSG00000253907.1	0	0	0	0	0	0
ENSG00000253908.1	0	0	0	0	0	0
ENSG00000253910.3	12	16	23	10	14	18
ENSG00000253911.1	0	0	0	0	0	0
ENSG00000253912.1	0	0	0	0	0	0
ENSG00000253913.1	0	0	0	0	0	0
ENSG00000253915.1	0	0	0	0	0	0
ENSG00000253916.1	0	0	0	0	0	0
ENSG00000253917.4	3	0	0	0	0	0
ENSG00000253919.1	14	14	14	10	18	20
ENSG00000253920.1	0	0	0	0	0	0
ENSG00000253921.1	0	0	0	0	0	0
ENSG00000253923.2	0	3	2	3	3	1
ENSG00000253924.2	0	0	0	0	0	0
ENSG00000253925.1	0	0	0	0	0	0
ENSG00000253926.1	0	0	0	0	0	0
ENSG00000253927.1	0	0	0	0	0	0
ENSG00000253930.1	0	0	1	1	0	0
ENSG00000253931.1	0	0	0	0	0	0
ENSG00000253932.1	0	0	0	0	0	0
ENSG00000253934.2	0	0	0	0	0	0
ENSG00000253935.1	0	0	0	0	0	0
ENSG00000253936.1	0	0	0	0	0	0
ENSG00000253937.1	0	0	0	0	0	0
ENSG00000253939.1	0	0	0	0	0	0
ENSG00000253940.1	0	0	0	0	0	0
ENSG00000253941.1	0	0	0	0	0	0
ENSG00000253942.1	0	0	0	0	0	0
ENSG00000253943.1	0	0	0	0	1	0
ENSG00000253944.1	1	3	3	0	0	3
ENSG00000253945.1	2	0	0	0	0	0
ENSG00000253946.1	0	0	0	0	0	0
ENSG00000253947.1	0	0	0	0	0	0
ENSG00000253948.4	8	7	16	14	13	11
ENSG00000253949.1	0	0	0	0	0	0
ENSG00000253951.1	0	0	0	0	0	0
ENSG00000253952.1	0	0	0	0	0	0
ENSG00000253953.3	3	6	5	3	5	1
ENSG00000253954.3	12	2	4	12	10	6
ENSG00000253955.2	0	0	0	1	0	0
ENSG00000253956.1	0	0	0	0	0	0
ENSG00000253957.1	0	0	0	0	0	0
ENSG00000253958.2	400	369	417	415	379	431
ENSG00000253959.1	0	0	0	0	0	0
ENSG00000253960.1	0	0	0	0	0	0
ENSG00000253961.1	0	0	0	0	0	0
ENSG00000253963.1	0	0	0	0	0	0
ENSG00000253964.1	0	0	0	0	0	0
ENSG00000253965.3	0	0	0	0	0	0
ENSG00000253966.1	11	6	11	14	3	12
ENSG00000253967.1	0	0	0	0	0	0
ENSG00000253968.2	0	0	0	1	0	0
ENSG00000253970.1	0	0	0	0	0	0
ENSG00000253971.1	2	0	0	0	0	1
ENSG00000253972.6	1	0	1	3	0	1
ENSG00000253973.3	0	0	0	0	0	0
ENSG00000253974.6	0	0	0	0	0	0
ENSG00000253975.1	0	0	0	0	0	0
ENSG00000253976.1	0	0	0	0	0	0
ENSG00000253977.1	0	0	0	0	0	0
ENSG00000253978.2	5	5	5	15	3	17
ENSG00000253979.1	0	0	0	0	0	0
ENSG00000253980.1	0	0	0	0	0	0
ENSG00000253981.8	0	0	0	0	0	0
ENSG00000253982.3	29	18	25	33	27	21
ENSG00000253983.3	0	0	0	0	0	0
ENSG00000253985.1	0	0	0	0	0	0
ENSG00000253986.1	0	0	0	0	0	0
ENSG00000253988.1	0	0	0	0	0	0
ENSG00000253989.2	0	0	0	0	0	0
ENSG00000253991.1	0	0	0	0	0	0
ENSG00000253992.1	0	0	0	0	0	0
ENSG00000253993.1	0	0	0	0	0	0
ENSG00000253994.1	0	0	0	0	0	0
ENSG00000253995.1	0	0	0	0	0	0
ENSG00000253997.1	0	0	0	0	0	0
ENSG00000253998.3	0	0	0	0	0	0
ENSG00000253999.1	0	0	0	0	0	0
ENSG00000254000.1	0	0	0	0	0	0
ENSG00000254001.5	0	0	0	0	0	0
ENSG00000254002.4	0	0	0	1	0	0
ENSG00000254003.1	0	0	0	0	0	0
ENSG00000254004.7	2141	1991	2085	1844	2251	2123
ENSG00000254006.5	0	0	0	0	0	0
ENSG00000254007.2	0	1	1	0	0	0
ENSG00000254008.1	0	0	0	0	0	0
ENSG00000254009.1	0	0	0	0	0	0
ENSG00000254011.1	0	0	0	0	0	0
ENSG00000254012.1	0	1	0	0	0	2
ENSG00000254013.1	0	0	0	0	0	1
ENSG00000254014.1	0	0	0	0	0	0
ENSG00000254015.1	0	0	0	0	0	0
ENSG00000254016.3	0	0	0	0	0	0
ENSG00000254017.1	0	0	0	0	1	0
ENSG00000254019.1	0	0	0	0	0	0
ENSG00000254020.1	0	0	0	0	0	0
ENSG00000254021.1	0	0	0	0	0	0
ENSG00000254023.1	0	0	0	0	0	0
ENSG00000254024.1	12	6	18	12	13	12
ENSG00000254025.1	1	0	0	0	0	0
ENSG00000254026.1	0	0	0	0	0	0
ENSG00000254027.1	0	1	0	0	2	0
ENSG00000254028.1	10	2	8	9	4	0
ENSG00000254029.1	0	0	0	0	0	0
ENSG00000254030.1	0	0	0	0	0	0
ENSG00000254031.6	0	0	1	0	1	0
ENSG00000254033.1	0	0	0	0	0	0
ENSG00000254034.2	1	0	0	3	0	0
ENSG00000254035.1	0	0	0	0	0	0
ENSG00000254036.1	0	0	0	0	0	0
ENSG00000254037.2	0	0	0	0	0	0
ENSG00000254038.1	7	0	0	2	2	2
ENSG00000254039.1	0	0	0	0	0	0
ENSG00000254040.2	0	0	0	1	0	0
ENSG00000254041.1	0	0	0	0	0	0
ENSG00000254042.2	0	0	0	0	0	0
ENSG00000254043.1	0	0	0	0	1	0
ENSG00000254044.5	0	0	0	0	0	0
ENSG00000254045.1	0	0	0	0	0	0
ENSG00000254046.1	0	0	0	0	0	0
ENSG00000254047.2	0	0	0	0	0	0
ENSG00000254048.1	0	0	0	0	0	0
ENSG00000254049.2	0	0	0	0	0	0
ENSG00000254050.1	0	0	0	0	0	0
ENSG00000254051.1	0	0	0	0	0	0
ENSG00000254052.1	0	0	0	0	0	0
ENSG00000254053.1	0	0	0	0	0	0
ENSG00000254054.3	0	0	0	0	0	0
ENSG00000254055.2	0	0	0	0	0	0
ENSG00000254056.1	0	0	0	0	0	0
ENSG00000254057.1	0	0	0	0	0	0
ENSG00000254060.1	0	0	0	0	0	0
ENSG00000254061.1	0	0	0	0	2	0
ENSG00000254063.2	0	0	0	0	0	0
ENSG00000254064.1	0	0	0	0	0	0
ENSG00000254065.1	0	0	0	1	0	0
ENSG00000254066.2	0	0	0	0	0	0
ENSG00000254067.2	0	0	0	0	0	0
ENSG00000254069.2	0	0	0	0	0	0
ENSG00000254070.1	0	0	0	0	0	0
ENSG00000254073.1	0	0	0	0	0	0
ENSG00000254075.1	0	0	0	0	0	0
ENSG00000254076.1	0	0	0	0	0	0
ENSG00000254077.1	0	0	0	0	0	0
ENSG00000254079.1	0	0	0	0	0	0
ENSG00000254080.1	0	0	0	0	0	0
ENSG00000254081.2	0	0	0	0	0	1
ENSG00000254083.6	0	0	0	0	0	0
ENSG00000254084.1	0	0	0	0	0	0
ENSG00000254086.1	0	0	0	0	0	0
ENSG00000254087.8	167	200	182	164	140	149
ENSG00000254088.1	0	0	2	0	0	1
ENSG00000254089.2	0	0	0	0	0	0
ENSG00000254090.1	0	0	0	0	0	0
ENSG00000254091.2	0	0	0	0	0	0
ENSG00000254092.4	5	1	0	2	3	2
ENSG00000254093.9	435	344	433	381	448	425
ENSG00000254094.1	0	0	2	1	0	0
ENSG00000254095.1	0	0	0	0	0	0
ENSG00000254097.1	0	0	0	0	0	0
ENSG00000254098.1	0	0	0	0	0	0
ENSG00000254099.1	0	0	0	0	0	0
ENSG00000254101.8	0	0	0	0	0	0
ENSG00000254102.2	1	0	0	0	0	0
ENSG00000254103.1	0	0	0	0	0	0
ENSG00000254104.2	0	0	0	0	0	0
ENSG00000254105.1	0	0	0	0	0	0
ENSG00000254106.1	0	0	0	0	1	0
ENSG00000254109.6	49	41	40	37	54	41
ENSG00000254111.3	0	0	0	0	0	0
ENSG00000254112.1	0	0	0	0	0	0
ENSG00000254113.1	0	0	0	0	0	0
ENSG00000254114.1	0	0	0	0	0	0
ENSG00000254115.1	0	0	0	0	0	0
ENSG00000254118.1	0	0	0	0	0	0
ENSG00000254119.5	0	0	0	0	0	0
ENSG00000254120.1	0	0	0	0	0	0
ENSG00000254122.3	1	1	2	2	0	1
ENSG00000254123.2	0	0	0	0	0	0
ENSG00000254124.1	0	0	0	0	0	0
ENSG00000254126.8	0	0	0	0	0	0
ENSG00000254127.1	0	0	0	0	0	0
ENSG00000254129.1	0	0	4	0	0	0
ENSG00000254130.1	0	0	0	0	1	0
ENSG00000254131.1	0	0	0	0	0	0
ENSG00000254132.1	0	0	0	0	0	0
ENSG00000254134.1	0	0	0	0	0	0
ENSG00000254135.3	0	0	0	0	0	0
ENSG00000254136.1	0	0	0	0	0	0
ENSG00000254138.1	0	0	0	0	0	0
ENSG00000254139.2	0	0	0	0	0	0
ENSG00000254141.1	0	0	0	0	0	0
ENSG00000254143.1	0	1	0	0	0	1
ENSG00000254145.1	0	0	0	0	0	0
ENSG00000254146.1	0	0	0	0	0	0
ENSG00000254150.1	0	0	0	0	0	0
ENSG00000254151.1	0	0	0	0	0	0
ENSG00000254152.1	0	0	0	0	0	0
ENSG00000254153.2	3	0	1	3	4	0
ENSG00000254154.8	0	0	0	0	3	1
ENSG00000254156.1	0	0	0	0	0	0
ENSG00000254157.1	0	0	0	0	0	0
ENSG00000254158.1	0	0	0	0	0	0
ENSG00000254160.1	0	0	0	0	0	0
ENSG00000254161.1	0	0	0	0	0	0
ENSG00000254162.1	0	4	3	0	2	0
ENSG00000254163.1	0	0	0	0	0	0
ENSG00000254164.1	0	0	0	0	0	0
ENSG00000254165.1	3	2	10	4	0	5
ENSG00000254166.4	0	0	1	0	0	0
ENSG00000254167.2	0	0	0	0	0	0
ENSG00000254170.1	2	1	0	0	2	0
ENSG00000254171.1	0	0	0	0	0	0
ENSG00000254172.1	0	0	0	0	0	0
ENSG00000254174.1	0	0	0	0	0	0
ENSG00000254175.1	0	0	0	0	0	0
ENSG00000254176.1	0	0	0	0	0	0
ENSG00000254177.1	0	0	0	0	0	0
ENSG00000254178.1	0	0	0	0	0	0
ENSG00000254180.2	14	30	12	13	15	21
ENSG00000254181.1	0	0	0	0	0	0
ENSG00000254182.1	0	0	0	0	0	0
ENSG00000254183.1	0	1	0	0	1	0
ENSG00000254185.1	9	3	1	3	7	3
ENSG00000254186.3	0	0	0	0	0	0
ENSG00000254187.1	0	0	0	0	0	0
ENSG00000254189.1	0	0	0	0	0	0
ENSG00000254190.1	0	0	0	0	0	0
ENSG00000254192.1	0	0	0	0	0	0
ENSG00000254193.1	0	0	0	0	0	0
ENSG00000254194.5	0	0	0	0	0	0
ENSG00000254195.1	0	0	0	0	0	0
ENSG00000254197.1	0	0	0	0	0	0
ENSG00000254198.1	0	0	0	1	0	0
ENSG00000254200.1	0	1	0	0	1	0
ENSG00000254201.1	0	0	0	0	0	0
ENSG00000254202.2	0	0	0	0	0	0
ENSG00000254203.1	0	0	0	0	0	0
ENSG00000254204.1	1	0	0	0	0	0
ENSG00000254205.1	0	0	0	0	0	0
ENSG00000254206.6	19	19	9	14	9	20
ENSG00000254207.1	0	0	0	0	1	0
ENSG00000254208.1	0	0	0	0	0	0
ENSG00000254209.2	0	0	0	0	0	0
ENSG00000254211.6	0	0	0	0	1	0
ENSG00000254212.1	0	0	0	0	0	0
ENSG00000254213.2	0	0	0	0	0	0
ENSG00000254215.1	0	0	0	0	0	0
ENSG00000254216.1	0	0	0	0	0	0
ENSG00000254219.1	0	0	0	0	0	0
ENSG00000254220.1	0	0	0	0	0	0
ENSG00000254221.3	25	64	67	43	57	48
ENSG00000254222.1	0	0	0	0	0	0
ENSG00000254224.2	0	0	0	3	0	0
ENSG00000254225.1	0	0	0	1	1	0
ENSG00000254226.6	0	0	1	0	4	5
ENSG00000254227.1	0	0	0	0	0	0
ENSG00000254228.2	0	0	0	0	0	0
ENSG00000254229.3	0	0	0	0	0	0
ENSG00000254230.1	0	0	0	0	0	0
ENSG00000254231.3	116	124	144	162	195	175
ENSG00000254233.1	0	0	0	0	0	0
ENSG00000254236.1	0	0	0	0	0	0
ENSG00000254237.6	0	0	0	0	0	0
ENSG00000254238.1	0	0	0	0	0	1
ENSG00000254239.1	0	0	0	0	0	0
ENSG00000254240.1	0	0	0	0	0	0
ENSG00000254241.1	0	0	0	0	0	0
ENSG00000254242.2	0	0	0	0	0	0
ENSG00000254244.1	2	2	7	1	1	3
ENSG00000254245.3	1	4	2	1	3	4
ENSG00000254246.1	0	0	0	0	0	0
ENSG00000254247.1	0	0	0	0	1	0
